"system","ucl_id","operator_intid","operator_altid","operator_name","notes","lat","lon","initial_bikes","initial_size","curr_bikes","curr_size","created_dt","updated_dt","updated_dt_nonzerobikes","pedelec","operator_installflag","operator_lockflag","operator_tempflag"
"london","595","595","595","Hammersmith Road, Hammersmith",,"51.493267","-0.219850","1","22","9","22","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","753","753","753","Hammersmith Town Hall, Hammersmith",,"51.492637","-0.234094","21","28","0","0","2014-02-19 18:15:01","2019-07-29 08:28:02","2019-07-29 07:38:02","0","1","0","0"
"london","21","21","21","Hampstead Road (Cartmel), Euston",,"51.530078","-0.138846","0","16","0","16","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 14:38:02","0","1","0","0"
"london","98","98","98","Hampstead Road, Euston",,"51.525542","-0.138231","26","54","0","54","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:10:02","0","1","0","0"
"london","152","152","152","Hampton Street, Walworth",,"51.492170","-0.101537","19","21","19","21","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","806","806","806","Handyside Street, King's Cross",,"51.537241","-0.124807","0","27","17","27","2016-07-27 16:12:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","527","527","527","Hansard Mews, Holland Park",,"51.503802","-0.215808","8","20","13","20","2015-05-21 15:38:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","527","527","527","Hansard Mews, Shepherds Bush",,"51.503802","-0.215808","8","20","8","20","2012-03-12 11:20:17","2015-05-21 15:36:01","2015-05-21 15:36:01","0","1","0","0"
"london","757","757","757","Harcourt Terrace, West Brompton",,"51.487959","-0.187405","2","24","5","24","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","170","170","170","Hardwick Street, Clerkenwell",,"51.527843","-0.108068","6","30","26","30","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","45","0","0","Harewood Avenue, Marylebone","Added from csv snapshot file s2_201402","51.522320","-0.163849","1","19","16","19","2010-08-06 01:00:00","2014-02-19 18:15:01","2014-02-19 18:15:01","0","1","0","0"
"london","550","550","550","Harford Street, Mile End",,"51.521564","-0.039264","19","23","4","23","2012-03-12 11:20:17","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","249","249","249","Harper Road, Borough",,"51.498598","-0.096191","13","42","28","42","2010-08-06 01:00:00","2015-05-21 15:02:01","2015-05-21 15:02:01","0","1","0","0"
"london","249","249","249","Harper Road, The Borough",,"51.498598","-0.096191","28","42","8","42","2015-05-21 15:04:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","368","368","368","Harriet Street, Knightsbridge",,"51.500242","-0.159341","23","26","21","25","2011-06-29 15:40:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","90","90","90","Harrington Square 1, Camden Town",,"51.533019","-0.139175","12","27","15","27","2015-05-21 14:46:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","425","425","425","Harrington Square 2, Camden Town",,"51.533379","-0.139159","10","38","14","38","2011-08-16 12:12:53","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","90","90","90","Harrington Square, Camden Town",,"51.533019","-0.139175","7","27","12","27","2010-08-06 01:00:00","2015-05-21 14:44:01","2015-05-21 14:44:01","0","1","0","0"
"london","367","367","367","Harrowby Street, Marylebone",,"51.517372","-0.164208","0","15","3","16","2011-06-29 15:40:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","676","676","676","Hartington Road, Stockwell",,"51.477871","-0.126874","13","35","0","35","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 16:50:03","0","1","0","0"
"london","67","67","67","Hatton Garden, Holborn",,"51.518826","-0.108028","17","28","21","28","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","17","17","17","Hatton Wall, Holborn",,"51.521661","-0.109006","12","26","7","26","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","713","713","713","Hawley Crescent, Camden Town",,"51.541007","-0.143261","16","22","11","22","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","677","677","677","Heath Road, Battersea",,"51.468669","-0.146545","12","27","16","27","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","812","812","812","Here East North, Queen Elizabeth Olympic Park",,"51.548731","-0.022607","0","28","26","28","2016-06-29 12:40:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","816","816","816","Here East South, Here East",,"51.546533","-0.020598","0","0","0","0","2016-07-13 09:18:02","2016-07-13 09:38:02","2016-07-13 09:38:02","0","1","0","0"
"london","816","816","816","Here East South, Queen Elizabeth Olympic Park",,"51.546533","-0.020598","1","28","22","28","2017-03-09 11:28:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","29","29","29","Hereford Road, Bayswater",,"51.513735","-0.193487","0","22","7","22","2011-06-29 15:40:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","451","451","451","Hermitage Court, Wapping",,"51.504719","-0.063531","2","16","10","16","2012-03-12 11:20:17","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","556","556","556","Heron Quays DLR, Canary Wharf",,"51.502661","-0.021596","14","27","13","27","2013-07-09 11:26:09","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","748","748","748","Hertford Road, De Beauvoir Town",,"51.537278","-0.079202","1","25","8","25","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","471","471","471","Hewison Street, Old Ford",,"51.533283","-0.028155","8","19","6","19","2012-03-12 11:20:17","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","673","673","673","Hibbert Street, Battersea",,"51.465171","-0.180389","19","36","3","36","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","673","673","673","Hibbert Street, Clapham Junction",,"51.465171","-0.180389","19","36","7","36","2015-05-21 15:08:02","2016-05-11 16:16:02","2016-05-11 16:16:02","0","1","0","0"
"london","358","358","358","High Holborn , Covent Garden",,"51.516226","-0.124826","14","20","7","20","2016-12-19 19:36:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","358","358","358","High Holborn , Covent Garden",,"51.516435","-0.124332","15","17","0","0","2011-06-29 15:40:02","2016-04-03 22:12:02","2016-04-03 22:12:02","0","1","0","0"
"london","210","210","210","Hinde Street, Marylebone",,"51.516814","-0.151926","21","21","4","21","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","66","66","66","Holborn Circus, Holborn",,"51.517950","-0.108657","39","39","26","40","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","627","627","627","Holden Street, Battersea",,"51.468791","-0.158231","6","20","14","20","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","398","398","398","Holland Park, Kensington",,"51.502319","-0.200742","2","30","3","30","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","398","0","0","Holland Walk, Kensington","Added from csv snapshot file s4_201108","51.502319","-0.200742","14","28","17","30","2011-06-29 15:40:02","2013-07-09 11:26:09","2011-08-16 12:12:53","0","1","0","0"
"london","578","578","578","Hollybush Gardens, Bethnal Green",,"51.527607","-0.057133","2","32","23","32","2012-03-12 11:20:17","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","150","150","150","Holy Trinity Brompton, Knightsbridge",,"51.497056","-0.168917","20","28","15","28","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","194","194","194","Hop Exchange, The Borough",,"51.504628","-0.091774","18","36","49","56","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","259","0","0","Horse Guards Avenue, Westminster","Added from csv snapshot file s5_20110201","51.504946","-0.123248","28","29","28","29","2011-02-01 00:00:00","2011-02-01 00:00:00","2011-02-01 00:00:00","0","1","0","0"
"london","221","221","221","Horseferry Road, Westminster",,"51.494816","-0.130459","9","16","4","16","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","739","739","739","Hortensia Road, West Brompton",,"51.481766","-0.185274","13","28","1","28","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","256","256","256","Houghton Street, Strand",,"51.513621","-0.116764","14","15","0","15","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:16:02","0","1","0","0"
"london","779","779","779","Houndsditch",,"-0.077179","51.514449","0","0","0","0","2015-06-29 11:24:02","2015-06-29 13:34:02","2015-06-29 13:34:02","0","1","0","0"
"london","779","779","779","Houndsditch, Aldgate",,"51.514449","-0.077179","0","28","9","28","2015-07-02 15:26:07","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","154","0","0","Howick Place, Westminster","Added from csv snapshot file s5_20110201","51.496753","-0.138734","16","28","28","28","2010-08-06 01:00:00","2011-02-01 00:00:00","2011-02-01 00:00:00","0","1","0","0"
"london","360","360","360","Howick Place, Westminster",,"51.496753","-0.138734","22","27","2","27","2011-06-29 15:40:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","357","357","357","Howland Street, Fitzrovia",,"51.520994","-0.139016","23","26","14","30","2011-06-29 15:40:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","539","539","539","Hoxton Station, Haggerston",,"51.531091","-0.075901","3","22","0","22","2012-03-12 11:20:17","2015-05-21 14:54:01","2015-05-21 14:54:01","0","1","0","0"
"london","539","539","539","Hoxton Station, Hoxton",,"51.531091","-0.075901","0","22","0","0","2015-05-21 14:56:02","2019-08-21 11:10:02","2019-08-21 10:02:02","0","1","0","0"
"london","588","0","0","Hoxton Street, Hoxton","Added from csv snapshot file s3_201203","51.529548","-0.080120","9","27","9","27","2012-03-12 11:20:17","2012-03-12 11:20:17","2012-03-12 11:20:17","0","1","0","0"
"london","588","588","588","Hoxton Street, Hoxton",,"51.529590","-0.080100","4","27","7","27","2013-07-09 11:26:09","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","761","761","761","Humbolt Road, Fulham",,"51.483217","-0.211861","4","27","10","26","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","774","774","774","Hurlingham Park, Parsons Green",,"51.470131","-0.204640","7","20","3","20","2015-01-12 21:14:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","191","191","191","Hyde Park Corner, Hyde Park",,"51.503118","-0.153521","21","24","35","36","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","584","584","584","Ilchester Gardens, Bayswater",,"51.512440","-0.190960","3","21","3","21","2013-07-09 11:26:09","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","145","145","145","Ilchester Place, Kensington",,"51.500744","-0.202759","17","24","0","24","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 16:52:02","0","1","0","0"
"london","392","392","392","Imperial College, Knightsbridge",,"51.499429","-0.179702","13","18","0","21","2011-06-29 15:40:02","2020-02-14 17:38:02","2020-02-14 17:30:03","0","1","0","0"
"london","738","738","738","Imperial Road, Sands End",,"51.475142","-0.187279","5","37","14","37","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","780","780","780","Imperial Wharf Station",,"0.000000","0.000000","0","0","0","25","2015-08-13 09:46:02","2015-08-13 17:26:01","2015-08-13 17:26:01","0","1","0","0"
"london","780","780","780","Imperial Wharf Station",,"51.474665","-0.183165","1","25","10","25","2015-08-14 18:26:08","2016-06-08 13:48:02","2016-06-08 13:48:02","0","1","0","0"
"london","780","780","780","Imperial Wharf Station, Sands End",,"51.474665","-0.183165","10","25","9","25","2016-06-08 13:50:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","551","551","551","Import Dock",,"51.505772","-0.016460","2","39","33","39","2018-07-19 15:02:04","2018-08-29 10:58:04","2018-08-29 10:58:04","0","1","0","0"
"london","551","0","0","Import Dock, Canary Wharf",,"51.505772","-0.016460","33","39","32","39","2018-08-29 11:00:04","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","744","744","744","Ingrave Street, Battersea",,"51.467455","-0.172293","10","30","11","30","2014-02-19 18:15:01","2015-05-21 15:28:02","2015-05-21 15:28:02","0","1","0","0"
"london","744","744","744","Ingrave Street, Clapham Junction",,"51.467455","-0.172293","11","30","15","30","2015-05-21 15:30:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","619","619","619","Irene Road, Parsons Green",,"51.473764","-0.197010","8","43","11","43","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","695","695","695","Islington Green, Angel",,"51.536384","-0.102758","16","21","5","21","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","102","102","102","Jewry Street, Aldgate",,"51.513407","-0.076793","9","17","0","17","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:36:02","0","1","0","0"
"london","558","0","0","John Islip Street, Westminster","Added from csv snapshot file s2_201402","51.493700","-0.126920","15","21","8","21","2013-07-09 11:26:09","2014-02-19 18:15:01","2014-02-19 18:15:01","0","1","0","0"
"london","447","447","447","Jubilee Crescent, Cubitt Town",,"51.493381","-0.007542","13","54","11","54","2012-03-12 11:20:17","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","252","252","252","Jubilee Gardens, South Bank",,"51.504636","-0.116542","17","30","11","30","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","532","532","532","Jubilee Plaza, Canary Wharf",,"51.503570","-0.020068","31","63","38","63","2012-03-12 11:20:17","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","450","450","450","Jubilee Street, Stepney",,"51.515975","-0.053177","11","28","21","28","2012-03-12 11:20:17","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","144","144","144","Kennington Cross, Kennington",,"51.488940","-0.111436","6","29","12","47","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","270","270","270","Kennington Lane Rail Bridge, Vauxhall",,"51.486343","-0.122492","2","19","17","31","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","305","305","305","Kennington Lane Tesco, Vauxhall",,"51.486780","-0.115854","10","14","0","15","2010-08-06 01:00:00","2019-07-01 21:42:03","2019-07-01 20:20:04","0","1","0","0"
"london","440","440","440","Kennington Oval, Oval",,"51.483145","-0.113134","12","33","5","33","2012-03-12 11:20:17","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","235","235","235","Kennington Road  , Vauxhall",,"51.495718","-0.110889","11","36","20","36","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","235","0","0","Kennington Road ,, Vauxhall","Added from csv snapshot file s5_20110201","51.495718","-0.110889","11","36","11","36","2011-02-01 00:00:00","2011-02-01 00:00:00","2011-02-01 00:00:00","0","1","0","0"
"london","149","149","149","Kennington Road Post Office, Oval",,"51.484789","-0.110683","1","18","1","18","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","435","435","435","Kennington Station, Kennington",,"51.488852","-0.105593","5","23","2","23","2012-03-12 11:20:17","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","277","277","277","Kensington Church Street, Kensington",,"51.503157","-0.191496","5","17","4","17","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","258","258","258","Kensington Gore, Knightsbridge",,"51.501433","-0.178657","22","23","21","23","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","293","293","293","Kensington Olympia Station, Olympia",,"51.498158","-0.209494","11","25","1","25","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","375","375","375","Kensington Town Hall, Kensington",,"51.501946","-0.194393","3","15","1","18","2011-06-29 15:40:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","439","439","439","Killick Street, King's Cross",,"51.533800","-0.118677","7","22","7","22","2015-05-21 14:54:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","439","439","439","Killick Street, Kings Cross",,"51.533800","-0.118677","0","22","7","22","2012-03-12 11:20:17","2015-05-21 14:52:01","2015-05-21 14:52:01","0","1","0","0"
"london","557","557","557","King Edward Street, St Pauls",,"51.516010","-0.098500","19","20","10","20","2013-07-09 11:26:09","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","557","0","0","King Edward Street, St Pauls","Added from csv snapshot file s3_201203","51.516204","-0.098523","17","20","17","20","2012-03-12 11:20:17","2012-03-12 11:20:17","2012-03-12 11:20:17","0","1","0","0"
